time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-06-22 00:00:00+00:00,,,1.0,1.0
2021-06-23 00:00:00+00:00,,,6.0,3.0
2021-06-24 00:00:00+00:00,,,9.0,5.0
2021-06-25 00:00:00+00:00,,,1.0,1.0
2021-06-28 00:00:00+00:00,,,1.0,1.0
2021-06-30 00:00:00+00:00,14.0,14.0,154.0,7.0
2021-07-01 00:00:00+00:00,5.0,5.0,33.0,7.0
2021-07-02 00:00:00+00:00,1.0,1.0,17.0,6.0
2021-07-03 00:00:00+00:00,2.0,2.0,,
2021-07-04 00:00:00+00:00,2.0,2.0,2.0,1.0
2021-07-05 00:00:00+00:00,,,1.0,1.0
