time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-06-17 00:00:00+00:00,,,27,5
2021-06-21 00:00:00+00:00,,,1,1
2021-06-22 00:00:00+00:00,,,1,1
2021-06-23 00:00:00+00:00,,,6,3
2021-06-24 00:00:00+00:00,,,9,5
2021-06-25 00:00:00+00:00,,,1,1
2021-06-28 00:00:00+00:00,,,1,1
2021-06-30 00:00:00+00:00,1.0,1.0,25,2
