url_path,views_total,views_unique
/kingsdigitallab/sdlc-for-rse/wiki,2,1
/kingsdigitallab/sdlc-for-rse/wiki/B1:-Project-Approach-Questionnaire,2,1
/kingsdigitallab/sdlc-for-rse,1,1
/kingsdigitallab/sdlc-for-rse/wiki/F1:-Feasibility,1,1
