time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-07 00:00:00+00:00,2.0,2.0,,
2021-09-08 00:00:00+00:00,1.0,1.0,1.0,1.0
2021-09-09 00:00:00+00:00,2.0,2.0,,
2021-09-10 00:00:00+00:00,2.0,2.0,23.0,11.0
2021-09-11 00:00:00+00:00,2.0,2.0,,
2021-09-12 00:00:00+00:00,3.0,3.0,,
2021-09-13 00:00:00+00:00,1.0,1.0,,
2021-09-14 00:00:00+00:00,1.0,1.0,,
2021-09-15 00:00:00+00:00,,,1.0,1.0
2021-09-19 00:00:00+00:00,,,4.0,1.0
